@relation studySample_30

@attribute -0.6516242982752738 numeric
@attribute -0.6489283164800124 numeric
@attribute -0.19971725201063034 numeric
@attribute -0.671316616861742 numeric
@attribute 0.6130707948692508 numeric
@attribute -0.6479121363762308 numeric
@attribute -0.14817488206053933 numeric
@attribute 0.5255649184813077 numeric
@attribute 0.3354948938511434 numeric
@attribute -0.3234530258868131 numeric
@attribute 0.10921566415932948 numeric
@attribute 0.10383979353829553 numeric
@attribute 0.25434242342084834 numeric
@attribute -0.2024335939326693 numeric
@attribute -0.046423739233244415 numeric
@attribute -0.9193111332401696 numeric
@attribute -0.6125826398661102 numeric
@attribute 0.5680280787042172 numeric
@attribute -0.004053210112152372 numeric
@attribute -0.05526006763874264 numeric
@attribute -0.0747596316166047 numeric
@attribute -0.5703126460537884 numeric
@attribute 0.013396437210287382 numeric
@attribute -0.42938105301600404 numeric
@attribute -0.38091881692169494 numeric
@attribute 1.1485674336525316 numeric
@attribute 0.02278552717455873 numeric
@attribute 0.18514911571691492 numeric
@attribute -0.07656603322748678 numeric
@attribute 0.7146560768466039 numeric
@attribute 'very not sure' {'very not sure','not sure','little not sure','little sure',sure,'very sure'}

@data
-0.0077,1.054772,-1.011497,-0.267265,-2.330479,0.208591,1.066089,-0.775189,-1.507875,0.08825,1.200824,2.504592,-2.52061,-2.955125,-1.448541,-2.432253,-2.940679,0.559098,-1.532613,-1.670515,-4.963442,-0.211314,-0.265958,1.111491,1.358646,2.768402,3.144878,-2.57924,-1.127149,-0.8106,'very not sure'
-0.409638,-0.337873,0.560265,-0.215403,1.354895,-1.143884,-2.740392,0.909774,2.672062,2.759759,-0.357068,1.181492,-6.933117,5.531335,-1.633444,-1.899107,0.83217,1.912986,1.556617,1.771551,1.564781,-3.207232,-1.26394,6.002649,1.39747,0.294423,4.593301,-5.30828,4.351776,0.964131,'very not sure'
-0.18211,1.846374,0.417489,0.141406,-2.473731,0.307516,0.930139,-0.965273,-0.094225,0.16013,-0.364878,0.980578,0.991465,-0.588946,-0.84352,-1.852481,3.167749,2.243876,1.31768,-2.806733,-3.62618,2.871571,-0.383295,1.76833,0.652202,-0.23146,4.371836,1.457488,0.399184,-0.002749,'very not sure'
0.226605,1.172792,0.296452,0.257634,-1.021012,-0.274371,0.108892,-0.083428,0.493959,-0.038266,-0.64558,-0.157603,-0.058953,-0.135083,-0.513766,-0.173619,1.157015,1.36283,0.370542,-2.007208,-1.732521,0.42299,-0.343274,1.388255,0.301671,-0.928212,0.69423,-0.225297,0.065924,-0.233732,'very not sure'
-1.785565,0.237209,1.919156,-1.059944,1.237463,-3.098644,-2.090342,-1.067866,2.992414,2.74067,-0.067436,2.293984,-2.484566,-2.421837,-2.499273,-1.819139,-0.261442,0.509024,-1.032291,3.393531,1.657659,-4.519945,-0.958593,4.452036,1.179358,2.682641,1.590666,-2.648305,1.007015,1.850139,'very not sure'
0.406869,1.113256,0.578736,0.457161,-0.205715,0.290672,-0.377065,-1.153776,-0.65177,0.727483,0.93751,0.664572,-0.502582,0.921785,0.049076,1.130775,-0.764079,0.41216,1.510164,0.731175,0.166841,-1.233336,-0.033122,-0.452391,1.143176,1.720314,0.344583,-1.101826,1.714101,-1.105405,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
-0.209444,-0.274937,0.179132,-0.41747,0.07712,0.247209,-0.37606,-0.375028,-0.314428,0.160692,0.167103,-0.712,-0.293948,0.536518,0.891231,-0.44096,-0.729474,-0.477384,0.063787,-1.063832,1.751021,-0.89076,0.538244,-0.811528,0.600674,0.466668,-2.093896,-0.59395,0.595714,1.00085,'very not sure'
0.498172,-0.236814,0.646175,-1.404806,1.48891,-0.661019,0.188251,0.230763,-0.715982,-1.412416,1.42142,0.685876,-0.569399,0.855184,0.671542,1.707852,-1.625975,0.328134,-2.156854,1.80328,1.900867,-1.113996,2.489522,-3.316309,-1.660948,0.477599,-3.96579,-0.601841,-1.358043,-1.071289,'very not sure'
0.467904,-1.046265,-0.685127,-0.580128,0.832485,-0.821208,1.556465,2.704127,0.4915,-0.843448,0.400388,-0.933035,-0.758336,0.680215,-0.503104,-2.285364,-2.337525,-2.165289,0.016312,3.46859,-1.160015,0.034446,3.307652,-0.096666,1.997127,1.460364,-2.69956,1.499872,2.068899,-0.546645,'very not sure'
1.094564,1.101611,2.253557,-1.022835,-0.807325,-1.893372,-0.351367,1.510988,0.51675,1.021588,1.638463,-2.263117,-0.146564,0.418974,-1.562369,-0.028213,1.490872,4.401116,-1.624156,0.526094,2.166357,-3.880144,1.961628,-0.187183,-1.337216,2.785973,-2.101836,-0.340702,0.521105,-0.452986,'very not sure'
0.358837,-1.888481,-1.924981,-0.181637,1.112226,-0.513214,-2.226188,1.687489,1.405018,1.381345,-0.845406,-0.074094,1.273612,-0.737078,-1.148125,-3.413605,-2.515197,1.618513,-1.820904,3.562474,0.363066,-1.023515,3.429663,-0.859983,-1.062931,1.774793,-0.581091,3.882087,0.39218,3.641188,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
-0.422956,0.76288,-0.059879,-0.712749,0.415526,0.236984,-0.165075,-0.842364,-0.710469,0.946012,0.072637,-0.889894,0.619612,0.015721,-0.01069,0.52392,-0.537754,-1.342726,-0.749054,0.602077,1.487908,-1.488372,-1.053998,0.220688,-0.272439,-0.761632,-3.57065,1.367455,0.041906,-1.370614,'very not sure'
-0.015357,-0.20247,0.206615,-0.603929,-0.134116,-0.139038,-0.723051,-0.079652,0.433051,-0.161409,-0.163665,-0.307442,0.237319,0.408989,0.353962,-0.106173,-0.386202,0.241558,-0.999103,-0.811334,-0.080426,-0.223666,-0.515165,0.384323,0.832612,0.245693,-0.074819,0.0522,1.059921,0.373342,'very not sure'
-0.500306,-0.232945,0.753301,-1.241291,0.482038,-1.0617,-1.039198,0.0758,1.256873,0.322395,-0.502115,-0.650151,0.884284,0.232191,0.033264,-2.561325,0.845754,-0.47627,-0.668845,0.696783,1.020888,-0.918798,-1.642251,3.214767,-0.817578,1.131722,-0.716085,1.31245,0.738859,0.563766,'very not sure'
-0.482091,-1.477669,-0.903074,-0.38714,0.46675,0.736189,0.363704,1.254053,0.009665,-0.977371,-0.150137,-0.5482,-0.300967,-0.103961,-0.342803,-1.355285,0.267398,1.166129,-1.704683,-1.079701,3.429977,-2.036892,-2.448833,1.498068,-4.521608,1.178266,-1.532814,1.176016,-0.043768,0.096482,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
-0.69542,-0.547003,-0.208576,-0.614682,0.25429,0.075944,-0.934923,-0.788116,0.779528,1.5274,-0.526856,-0.237427,0.96429,-0.262739,-0.084501,-1.082506,-0.535189,-2.151782,0.031004,0.057672,0.983291,0.05993,-3.489942,3.241015,0.202284,-0.433116,0.727323,0.92511,1.6916,-0.152087,'very not sure'
0.067475,-0.429195,-0.079257,-0.262753,0.148248,-0.01213,-0.267339,0.239279,0.363185,-0.540313,0.064904,-0.182146,-0.36493,0.513927,0.376746,-0.245745,-0.69226,0.443977,-0.905512,-1.04249,0.381849,-0.74712,0.027305,0.661286,0.000375,0.472996,-0.659298,-0.625945,0.734005,0.500163,'very not sure'
0.358837,-1.888481,-1.924981,-0.181637,1.112226,-0.513214,-2.226188,1.687489,1.405018,1.381345,-0.845406,-0.074094,1.273612,-0.737078,-1.148125,-3.413605,-2.515197,1.618513,-1.820904,3.562474,0.363066,-1.023515,3.429663,-0.859983,-1.062931,1.774793,-0.581091,3.882087,0.39218,3.641188,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
-0.015357,-0.20247,0.206615,-0.603929,-0.134116,-0.139038,-0.723051,-0.079652,0.433051,-0.161409,-0.163665,-0.307442,0.237319,0.408989,0.353962,-0.106173,-0.386202,0.241558,-0.999103,-0.811334,-0.080426,-0.223666,-0.515165,0.384323,0.832612,0.245693,-0.074819,0.0522,1.059921,0.373342,'very not sure'
-1.05673,0.894985,-0.000921,0.966705,-0.737787,1.882772,2.653132,-0.511161,-1.934288,-0.070098,2.542074,0.340654,1.164695,1.855527,-1.980602,0.862595,-0.708898,2.635303,1.94797,1.298607,3.710881,-4.704889,-1.161439,0.605157,-3.429776,2.537197,-1.158472,1.498035,2.852662,-2.767859,'very not sure'
0.058864,-0.480544,0.172235,-0.337069,0.027293,0.039669,-0.221793,-0.149479,0.198066,-0.390599,0.130172,-0.049419,-0.578112,0.384762,0.507976,-1.029681,-0.731432,0.263612,-0.619393,-2.104543,0.789196,-0.637472,-0.877773,1.624999,-0.108822,0.821487,-0.226718,-1.875263,0.282244,1.205538,'very not sure'
3.074006,-0.2701,-1.336239,2.749988,-1.172778,3.25775,-0.985612,-0.011695,-1.979946,-1.809671,3.330322,1.017079,0.259967,3.580233,1.213735,-1.384229,0.580461,1.13582,0.442922,3.159126,-0.767781,-0.176144,3.634791,-0.524035,0.649214,5.261327,4.053438,4.180455,4.975991,1.433364,'very not sure'
0.04988,-0.40713,-0.708321,-1.315588,0.297925,-1.45899,-0.409989,0.721703,1.037644,-0.941885,0.285395,1.509428,-0.778225,-0.553817,-0.258663,-2.177114,-1.097665,1.635395,-4.095309,0.024428,0.570666,-2.051634,-1.508497,2.496462,-1.427,0.788258,1.375535,-3.258955,-3.199094,2.848022,'very not sure'
0.067475,-0.429195,-0.079257,-0.262753,0.148248,-0.01213,-0.267339,0.239279,0.363185,-0.540313,0.064904,-0.182146,-0.36493,0.513927,0.376746,-0.245745,-0.69226,0.443977,-0.905512,-1.04249,0.381849,-0.74712,0.027305,0.661286,0.000375,0.472996,-0.659298,-0.625945,0.734005,0.500163,'very not sure'
-0.015357,-0.20247,0.206615,-0.603929,-0.134116,-0.139038,-0.723051,-0.079652,0.433051,-0.161409,-0.163665,-0.307442,0.237319,0.408989,0.353962,-0.106173,-0.386202,0.241558,-0.999103,-0.811334,-0.080426,-0.223666,-0.515165,0.384323,0.832612,0.245693,-0.074819,0.0522,1.059921,0.373342,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
0.975034,-0.136841,-0.404505,0.937223,-0.198775,0.988848,-0.586229,-0.59408,-0.458422,-0.409805,0.673002,-0.064167,0.024186,0.427827,0.943917,-0.750878,-1.647441,0.802442,-0.261835,0.270428,1.797611,-1.962217,0.010691,0.086625,-0.601741,1.531554,-0.28779,-0.233314,0.632522,1.766721,'very not sure'
-0.015357,-0.20247,0.206615,-0.603929,-0.134116,-0.139038,-0.723051,-0.079652,0.433051,-0.161409,-0.163665,-0.307442,0.237319,0.408989,0.353962,-0.106173,-0.386202,0.241558,-0.999103,-0.811334,-0.080426,-0.223666,-0.515165,0.384323,0.832612,0.245693,-0.074819,0.0522,1.059921,0.373342,'very not sure'
-0.255795,-0.490209,-0.072801,-0.034305,0.089308,0.597751,-0.1539,-1.008607,-0.020732,1.264278,0.822147,1.442331,0.744299,0.534315,0.323071,-0.636527,0.328976,0.165206,1.231645,-0.40518,-0.272214,0.933908,-2.086453,2.853949,0.401789,0.346662,3.162892,1.014454,2.326608,0.728301,'very not sure'
-0.074821,-0.779416,-0.501331,-0.172821,0.843458,0.096177,0.250773,1.120602,1.153372,-1.469445,0.202382,1.109013,0.129266,1.12975,0.716013,2.65044,-3.498156,-0.463046,-0.740122,0.499842,-1.745809,-0.751579,2.023124,-0.697736,0.856373,-0.179159,-1.346603,-1.40898,-0.294876,-1.218654,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
-0.630507,-1.184623,-1.147725,-0.660801,0.45813,0.538079,-1.137709,0.104525,0.499908,0.577147,-0.468043,0.098774,1.504202,-0.781664,0.0855,-2.602903,1.916478,-0.951811,0.583721,0.473296,2.407578,-1.012805,-1.118445,3.985722,-2.928753,2.345661,1.098605,1.796378,1.569259,-0.289051,'very not sure'
-0.026708,-0.708989,-0.705023,0.360169,0.214626,-0.224274,0.167171,1.269986,0.447319,-1.241188,-0.164745,-0.857449,-0.895555,0.755523,-0.260827,-0.586848,-1.116049,-0.103369,-0.572223,-1.009531,-0.207294,-0.36614,1.660281,0.015837,-0.270637,-0.162556,-1.692924,-1.41309,0.545789,-0.440869,'very not sure'
-0.14593,-0.382399,-1.117411,0.147782,-0.139541,-0.746951,-0.387689,0.894116,-0.06087,0.49231,-0.694271,-1.239678,-0.579679,0.479853,-0.904422,-1.014348,-1.331909,0.506486,-1.549807,-0.748501,-2.6571,0.230757,2.214654,0.52032,0.281276,-3.296746,-1.387211,0.619735,1.76767,-0.66263,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
1.019868,0.564761,-0.101937,0.460701,-0.774025,0.06549,0.023038,0.429174,0.555219,-0.381966,0.403788,0.30976,-0.174607,1.145098,1.210095,1.93895,-0.298714,1.159197,-0.476925,-2.839906,-2.959308,0.751056,-0.227419,1.614373,2.441233,0.184636,2.667747,-0.862561,3.1733,1.354645,'very not sure'
0.9365,-0.080923,0.809107,0.352898,-1.246318,-1.00926,0.341696,-0.821792,-0.569821,0.952624,1.072642,1.371953,-0.847425,0.471029,-1.207016,2.026111,-2.260341,0.386317,0.843825,-3.185499,-4.212506,1.011897,-0.848846,0.151373,3.490277,-0.677388,0.227671,-0.934672,1.574132,-1.508552,'very not sure'
1.019868,0.564761,-0.101937,0.460701,-0.774025,0.06549,0.023038,0.429174,0.555219,-0.381966,0.403788,0.30976,-0.174607,1.145098,1.210095,1.93895,-0.298714,1.159197,-0.476925,-2.839906,-2.959308,0.751056,-0.227419,1.614373,2.441233,0.184636,2.667747,-0.862561,3.1733,1.354645,'very not sure'
0.9365,-0.080923,0.809107,0.352898,-1.246318,-1.00926,0.341696,-0.821792,-0.569821,0.952624,1.072642,1.371953,-0.847425,0.471029,-1.207016,2.026111,-2.260341,0.386317,0.843825,-3.185499,-4.212506,1.011897,-0.848846,0.151373,3.490277,-0.677388,0.227671,-0.934672,1.574132,-1.508552,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
0.194823,-0.485327,0.065553,-1.305742,0.009858,-1.104522,0.083233,0.351592,0.147501,-0.237931,0.089454,0.038109,1.353346,0.297772,-0.013599,-0.874181,-0.725282,3.495231,-3.811585,-0.385694,-3.699269,0.311434,1.84573,0.633608,-1.028572,-1.297242,-0.02245,3.893884,0.689309,1.059106,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
-0.305379,0.569516,-1.591247,-0.271291,-2.421171,-0.639908,0.169529,0.501741,-0.791566,-0.082927,-1.997908,-2.77497,-4.519093,-1.693385,0.021711,-2.319286,-3.903633,-0.575615,0.296154,-8.091548,-3.384466,2.215172,2.089975,-2.975161,1.409316,-3.768728,-2.62448,-7.821032,-2.428875,1.464827,'very not sure'
0.005348,0.102245,0.344985,-0.280433,-0.177595,-0.414775,0.406242,-0.057426,-0.226457,-0.138678,0.195749,0.321488,0.044483,0.114145,0.050811,-0.857216,0.552538,-0.289424,-0.189025,-0.152782,-1.295296,1.200588,0.763308,0.051594,0.517101,0.097504,0.177901,0.897731,-0.135006,0.356955,'very not sure'
0.797618,0.095078,-0.919654,1.164493,-0.883293,-0.370297,-0.266123,0.372145,0.809877,-0.060444,-0.243979,-0.555969,-0.288808,1.232272,0.396456,1.573367,-1.579707,0.393837,0.481894,-3.775067,-3.611629,0.546627,0.196737,0.168682,3.551477,0.774349,0.970798,-2.440309,1.789563,1.01556,'very not sure'
-0.159204,0.189873,0.323421,0.15959,-0.158474,-0.206323,0.130305,-0.424196,-0.215584,-0.019562,0.457262,0.60094,0.902868,0.617268,0.084548,-0.740437,1.676508,3.528597,0.970094,-0.477563,0.237449,-1.277584,-0.138796,0.526518,-1.363104,1.624754,0.279903,3.274829,0.519955,1.331328,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
-0.10565,0.210388,-0.401733,-0.137912,-0.800228,0.697364,-0.336072,-0.726447,-0.318226,0.376278,0.76344,0.481351,0.140803,0.583317,1.01086,-1.538012,0.222066,-0.842018,0.826857,-0.223308,0.865016,-0.339176,-1.638939,1.209378,-0.059182,0.519233,0.471742,0.203302,1.719055,0.91417,'very not sure'
-0.01756,-0.570994,0.04596,-0.601452,0.176571,-0.212633,-0.983689,-0.175468,0.76699,-0.638708,-0.608378,-1.375571,-0.044884,1.166601,1.173299,-0.156361,-2.379907,0.725146,-1.60321,-3.637241,-0.91668,-0.251367,-0.297413,0.328968,0.529864,-0.962862,-3.062684,-0.577808,0.866875,1.469847,'very not sure'
-0.01756,-0.570994,0.04596,-0.601452,0.176571,-0.212633,-0.983689,-0.175468,0.76699,-0.638708,-0.608378,-1.375571,-0.044884,1.166601,1.173299,-0.156361,-2.379907,0.725146,-1.60321,-3.637241,-0.91668,-0.251367,-0.297413,0.328968,0.529864,-0.962862,-3.062684,-0.577808,0.866875,1.469847,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
-0.074513,-2.112471,-0.435271,-2.603394,-0.020142,1.538407,0.453253,0.978626,0.341303,-3.383207,-0.529979,-0.538544,-0.544983,1.797454,3.234651,-4.46582,-0.371401,-0.030303,-3.483673,-2.523948,2.785305,0.60061,0.482585,1.104916,-5.079553,-2.34735,-3.152193,0.134974,-1.79791,4.272341,'very not sure'
0.058004,-0.82025,-1.309245,0.81231,0.266955,0.769376,-0.547003,-0.245187,0.401461,0.716221,0.113091,0.64173,-1.228892,-0.44352,0.435682,-2.338817,-1.186214,-2.264593,1.172118,-1.449989,1.245832,-1.715624,-2.739867,2.346025,1.803281,-0.281228,0.829589,-2.286439,-1.089403,3.256387,'very not sure'
-1.024646,0.6595,1.465126,1.230551,3.774566,-1.280511,-0.01002,-1.444629,0.057164,0.947638,4.147205,4.556197,-0.022944,-0.837231,0.844313,-2.115532,1.550597,1.273676,5.912277,2.125074,1.494542,0.1719,-4.101193,3.751101,0.36566,3.886316,9.110152,-0.463446,2.760411,2.87157,'very not sure'
-6.707168,-13.827667,-3.590708,-5.889637,11.060218,0.687301,3.180167,-0.682248,-5.327384,-5.177202,2.689068,-5.828778,-10.400576,15.359068,21.381469,-17.130863,-28.33614,-3.441877,-10.424066,17.86017,6.542703,-7.33506,9.726505,-5.864394,-2.644109,-0.45896,-18.095522,1.890582,15.268208,15.160019,'very not sure'
-2.292714,-3.992336,-3.485829,-0.481269,-0.530635,0.927305,3.098975,2.656989,-1.45945,0.66461,-1.05688,-3.800793,-4.717541,4.017057,5.898434,-7.183574,-5.09802,-3.402478,0.141985,-2.640146,-2.547931,1.848795,0.762204,3.621995,6.336069,0.397527,2.540387,-5.736028,4.532103,9.595946,'very not sure'
1.013108,-1.566482,-0.330092,-0.30282,-0.254742,0.79897,4.040493,1.32588,-2.218511,-0.485145,-0.655857,-2.11508,-4.286602,0.787098,2.205598,-2.421922,-3.831636,1.430699,-3.762688,-2.077377,-2.685038,2.43112,3.637909,-1.698346,1.347276,-2.126885,-1.718927,-3.309429,-2.699551,3.563762,'very not sure'
1.919182,0.283546,1.901376,-0.828072,-1.015149,0.355422,0.219452,-0.05934,0.76308,0.744885,-0.664678,-0.653313,0.47616,0.445433,-0.064637,1.101987,0.889737,1.767292,-1.054306,-4.035897,-1.755551,-1.540826,-0.340436,1.396315,4.571915,-1.659596,0.191703,-1.049335,-0.100579,2.464056,'very not sure'
-0.724567,-0.912974,0.984954,-1.812301,0.876237,-1.138984,1.204478,0.629448,0.071389,-1.644234,0.585735,0.868416,-0.43265,0.079311,0.245614,-1.517211,0.400095,0.701302,-2.246033,0.363409,-0.448511,0.379635,-1.206261,1.592483,-2.749479,0.906897,-0.53541,0.407264,-0.809236,0.103766,'very not sure'
0.129043,-0.263271,0.391012,-1.095812,-0.275046,-0.645139,-0.007102,0.231794,0.40671,-1.268437,0.419399,0.279113,1.387263,1.06218,0.497748,-0.984239,0.200763,3.232433,-2.974269,0.230297,-3.588023,2.144965,1.203187,0.897991,-1.166323,1.639074,1.977211,3.198324,2.230104,0.144535,'very not sure'
0.681795,-2.697604,-2.03508,-1.550367,1.05827,-0.769494,0.182197,3.643333,1.249285,-0.673036,-1.206367,-3.428413,-4.41209,0.36119,-0.121453,0.886471,-5.346587,-3.704596,-1.513325,-0.872135,0.067664,-4.702393,0.669241,-0.537425,2.856684,2.364772,-6.994759,-2.79131,1.686888,-1.14285,'very not sure'
-0.007508,-0.391874,-0.211294,2.484322,4.374993,0.3451,-5.035781,0.820956,4.303263,-1.243914,-2.783297,-1.856723,-3.671945,0.983636,7.73905,1.328776,5.441557,-6.557786,6.222323,4.925132,5.161091,-2.120098,-1.038347,-2.747774,4.016539,1.27896,-3.936999,-3.440289,-3.298078,4.743274,'very not sure'
-1.777401,1.004204,1.537151,-1.377834,-2.464609,0.834376,0.512718,-3.132257,-1.77279,0.614428,1.389127,-1.658757,4.403838,3.227904,-0.137857,-3.516643,0.562008,7.250276,-1.830862,-6.134286,-3.812205,-1.757404,-3.157645,4.881263,-2.662488,3.80203,0.621776,4.524879,3.963725,-0.17196,'very not sure'
-1.717006,-0.911864,-1.175589,-0.84644,-0.428604,1.768677,-1.478774,-1.717637,-0.676217,5.13326,-0.90375,-1.336735,-0.16902,0.126133,0.923256,-1.514686,-3.204151,-6.664737,1.449271,2.349005,-0.386313,0.512225,0.498634,0.010461,6.724046,-0.927649,-1.266973,0.143131,1.250414,2.323896,'very not sure'
-0.435582,-0.393283,0.040724,-0.770004,0.259695,-0.300926,-0.67643,-0.210918,0.325316,0.740695,-0.109552,-0.19905,0.742701,0.144169,0.113755,-1.628869,-1.019479,0.118291,-1.275849,0.680903,-0.069025,-1.436833,-1.155445,2.043159,0.130799,-0.651115,-0.509324,1.953941,0.779312,1.278273,'very not sure'
-0.008611,-0.051349,0.251492,-0.074317,-0.120955,0.051799,0.045546,-0.388758,-0.165119,0.149714,0.065268,0.132727,-0.213182,-0.129165,0.13123,-0.783935,-0.039172,-0.180365,0.28612,-1.062053,0.407347,0.109648,-0.905078,0.963713,-0.109197,0.348491,0.43258,-1.249318,-0.451761,0.705375,'very not sure'
0.058004,-0.82025,-1.309245,0.81231,0.266955,0.769376,-0.547003,-0.245187,0.401461,0.716221,0.113091,0.64173,-1.228892,-0.44352,0.435682,-2.338817,-1.186214,-2.264593,1.172118,-1.449989,1.245832,-1.715624,-2.739867,2.346025,1.803281,-0.281228,0.829589,-2.286439,-1.089403,3.256387,'very not sure'
