窝的世界观==,0,0
忽然想到那个风弄的真人皂,1,1
我。。。。擦,0,0
世界观被颠覆了。。关键是年龄观颠覆的厉害。。,1,1
救命。。。。。。。。图。。。,0,0
晓溪姐姐。。。,0,1
我的世界观崩溃了,0.8,1
"我彻彻底底跪给她了""回家找她要签名去！",0.8,1
你知道吗？,1,1
隔壁难道不该称小溪阿姨？？？,0.4,1
阿巴大婶少女心啊,0.6,1
………所以世界观还有救对吗好矛盾,1,1
我勇敢的承认，我是先看书，再看电视剧，还买了碟,0.2,0
为什么不是个妹子？！！,0,1
尼玛！说好的少女呢……虽然我没看过她的作品……不过言情与现代汉语跨度也太大了吧,1,1
人家从六年级就开始当她是姐姐谁知是个老大姐不得缓冲重启一下啊。。。,1,1
ooooommmmggggg！！！！,0,0
卧槽？！！！她不是80后么！！,0,1
http:,1,1
我也是以为。。。,0.8,1
又颠覆了我的世界观···,1,1
摸摸隔壁，从小被老阿姨荼毒了心灵,0,1
这名字取的就很小清新啊居然居然,1,1
假的…都辟谣了,1,1
这不科学！,1,1
右边真相？…三观被拯救了,0,0
一直以为明晓溪是真名！！！,0.8,1
又能活下去了,0.4,1
▼_▼她是肿么写出来那么青春梦幻的东西的大妈外边下的纯洁少女心6呃,1,1
TAT~现代汉语！牛人怎么都牛……,0.6,1
三观呢？？,1,1
到底呀！！,0,0
我赌一个ゆで卵这是假的==要是真的我就去吃水煮蛋！,0,0
除了罗琳阿姨我就只看她一个好吧。。真毁童年。。。,1,1
我了个擦！不敢相信！人人都有少女心吗！！！,0.4,1
这个早就辟过谣了好么……明晓溪跟那个作者是同学而已啊……,1,1
一本都没看过,1,1
这个世界太可怕了，我要回家><,1,1
诶，和大S曝光的与作者合照完全是2个人嘛，难不成关系是母女？,1,1
等等，怎么会这样！！要给我家初三的小妹妹幻灭一下~~,1,1
厄…网络和现实的差距,1,1
。。我以为是90后那种,0.8,1
==这个是假的，还不辟谣啊,1,1
每个大妈都有一颗少女心,1,1
学中文的果然深不可测！！亲你以后就往这个方向发展吧！！！,1,1
哇哈哈哈，海藻般的长发,1,1
这个很久前就辟谣了是假的,1,1
虽然没看过她的书但是没想到居然是个阿姨...=口=,1,1
额，这个阿姨真~~~,1,1
下巴都掉下来了==写那种玛丽苏文的居然是个50的大妈=O=,1,1
神马情况？！,0,1
这绝逼不能是明晓溪啊,1,1
这这这瞅瞅你爱的泡沫之夏作者,0.4,1
我怎么记得她一直都在武汉来着。。。,0.8,1
我去！！！,0,0
真心世界观颠覆了……,1,1
当年就觉得她身份不简单。。。没想到。。。老师好！,0.4,1
突然对我妈的退休生活有了新建议,1,1
我依稀记得你的少男心啊什么的,1,1
人生啊。。。,1,1
·············我的世界崩塌了···,1,1
但我写的不行……这就是另一个问题。鱼和熊掌不能兼得。,1,1
不要这样～捂脸,1,1
这个是假的，已经辟谣了,1,1
明老师威武,1,1
！！！！！,0,0
我的妈妈啊！！！！！！！！！$,1,1
囧我一直以为她是80后……,0.8,1
神马！我不信！,1,1
？！？！？！,0,0
什么！！沈晓微什么时候变这样了。。,1,1
喂乃们想想这真的可能么……,0,0
我就先码一下……怕看完了之后被吓死。PS我一直很雷她……,1,1
傻掉了。。。。真相什么的好可怕,0,1
我不信……我不信……我不信……我一直以为她是80后……瞬间幻灭……,1,1
==我已经nomoreme了,1,1
身为一个阿姨时如何写出那些矫揉少女风的书的,1,1
果然有一点小忧桑,1,1
別別別這樣…雖然沒看過她的書…但一直以為她是年輕人！,0.8,1
我的世界观。。。。,0,0
…………河南……卧槽，难以置信,0,1
！！！！！！！！！,0,0
我可以说我被吓到了吗OJL！,1,1
这不可能！！！！！！！！,1,1
三观……三观啊！！！！,1,1
大妈泥嚎~囧,1,1
不要吓我！！！,0,1
假的。学校的辟谣链接http:,1,1
略忧桑……虽然少女情怀什么的已经没有了……但是那几本苏还在我箱子里啊……,1,1
我还在等蔷薇二呢???求辟谣！！,1,1
亮瞎我的眼！40几岁的人居然能写出那么脑残的东西！,1,1
不知道该说什么,1,1
我有直以为是个少女，结果是个大妈。。。,0.8,1
假的。稍微关注过她的人就知道。,1,1
明晓溪是哪位……,1,1
对我们而言重要的是他们的作品啊作品——谁规定作家都必须是帅哥美女！,1,1
应该是谣言吧………,1,1
世界观！！！,0,0
三观又碎了。。。,1,1
我一直以为那是个活泼可爱的小萝莉！！,0.8,1
这不科学QAQ,1,1
我以為是20幾歲的小姑娘。,1,1
我的三观==。,1,1
哈哈哈哈，我要转给我妹看,1,1
我没看过她的书但是谁来辟谣一下啊怎么会这样！！,1,1
果然爱看天是红河岸！看她文的时候就有这种感觉！,1,1
不会吧？！？！？！,0.2,0.2
。。。。。。倒地不起了,0,0
原来是位大妈。。。,1,1
如果是或许我现在现汉大概就能学好了……？,0,1
她本人就很励志啊！一切皆有可能！~~,1,1
啊啊，！我以为明晓溪是~~~,1,1
哇，好厉害，我也以为20几岁,1,1
⊙▽⊙这不科学,1,1
……这是个阿姨！比我爸妈都大的阿姨,1,1
假的吧假的吧,0,0
不老的少女心救！,0.6,1
太颠覆三观了有木有！！！,1,1
0皿0？！啊勒勒？？？,0,0
啥…………………………,0,0
哈哈哈哈哈哈,1,1
阿姨内心好丰富……,0.4,1
我不相信这个人是晓溪姐，晓溪姐快出来辟谣吧,1,1
毁三观麻痹她难道不应该是一个...？！就算是......！那也应该是...！！好吧现在只有“明晓溪”其实是个娘炮才能让我更震惊了,1,1
这不是真的！,0,0
粗狂外表下的小清新？,0.4,1
崩塌的感脚啊,0,0
我看过她的书。。。,1,1
我也一直以为是30岁左右的姐姐,0.8,1
我靠。我靠。,0,0
世界观......PS：难怪我不喜欢这门课！【够了,1,1
这、这是真的？不科学啊！,0,0
我也以为非常年轻来着！！,0.8,1
安阳师院网站上有声明，这个是假的，请百度,1,1
啊啊啊啊啊啊啊？,1,1
三觀你好三觀再見,1,1
BG現在真感獵奇。最近好想知道風弄的樣子你懂的,1,1
稍微……有点幻灭……,1,1
说明女人在任何年龄都有做梦的权利！,0,1
貌似只有泡沫之夏是看得下去的,0.4,1
......,0.8,1
这，继续毁三观,1,1
........毁我懵懂青春摔,0,1
颠覆了==我一直以为是个…少女,0.8,1
我就一直觉得肯定是大妈来的,1,1
其实我只是想问米爷你看过么···,1,1
救命.....,0,1
明晓溪所有的小说我都看完了,1,1
尽管知道这些写言情小说的人不会年轻，但是也没想到会比我妈还大啊！前几年她不是还出版了《明若晓溪》吗，这该是抱着什么样的心态把自己带入到里面那个在贵族学校被4个高富帅爱着的女主啊！尼玛女主就叫明晓溪啊，翻版流星花园，是连我读高中的妹妹都看不下去的奇葩文啊,1,1
青春时代的少女梦啊……,1,1
《明若晓溪》啊啊啊啊啊啊啊啊啊啊啊！被几个高富帅爱着的女主明晓溪啊，不要告诉我这就是真相,0,1
艾玛=口=！？,0,0
我去。。不能小看写言情的啊！,1,1
真。。。真的吗？！,0,0
我的世界观。。。。。。,0,0
所以千万别去看作者，百分之八十是幻灭,1,1
我擦比俺娘还大！！当年还在追书啊摔,1,1
你哭着对我说。。。童话都是骗人的。。。,1,1
完全颠覆了我的猜想,1,1
=口=不勒个是吧！！,0,0
这是真的么？,0,0
卧槽啥玩意儿？！！！！！,1,1
一直以为是少女。。虽然没看过她的书,1,1
大妈就不能有颗少女心咩。。。,1,1
跟我妈一样！这不科学，不可能啊啊啊啊啊！！,1,1
虽然我只看过小说封面……三观还是崩塌了……,1,1
吓哭了，现代汉语吓哭了,0,0
=口=....,0.4,1
妈逼！！！！！！什么玩意！！！！！！！！！！！,1,1
假的吧......那她家【布布】呢？,0.8,1
卧槽吓尿了，一直以为是85后+10086！,0.8,1
每个言情小白文的作者都有一颗少女的心,1,1
卧槽……一直以为是萌妹好吗,0.8,1
"想当年我超爱她的烈如歌啊""虽然设定囧了点儿",1,1
抽抽。。。,0,0
您竟然看过!,1,1
这已经不是世界观的问题了！【看着出生年份…,1,1
我一直以为是80后写的,0.8,1
我一直觉得她的文有一种深深的玛丽苏文的感觉,0.6,1
擦擦擦擦擦擦！！！,0,0
我不信，绝对不信！跟我妈一样大的女人居然写出《泡沫之夏》这种小说？！,1,1
呦~您现在也很清新~看您名字就知道~,1,1
额。。。。曾经巨喜欢她的《明若晓溪》《会有天使替我爱你》《泡沫之夏》的你还有一点点我，卧槽，颠覆啊颠覆！！,1,1
这个那个各种信息把我吓哭了啊。。。,1,1
我的世界观。。。,0,0
颠覆了...,1,1
日刷三观……………………ORZ,1,1
"哈哈哈，她和安妮宝贝等都是令人难以接受的""""""",1,1
靠==。我还以为明晓溪很年轻的说,0.8,1
呃…………(不知道该说什么,1,1
我，勒，个，去。,0,0
据说不是同一个人来的，吓了我一跳啊，明晓溪不会年纪这么大吧。,0,1
你哭着对我说。。。童话都是骗人的。。。,1,1
哇o(╯□╰)o,0,0
我..又被颠覆,1,1
麻麻麻吉？？？,1,1
话说陆观澜是我们学院的老师~看来当老师的写小说的还挺多的,1,1
我擦？！？！求真相！！！,0,0
喷血啊！！！,0,0
我以为她和陌墨女人是差不多年纪,0.8,1
我的青春毁灭了。。。,0,1
这是明晓溪。。明晓溪。。。我。。。。。。,1,1
我擦00同右右,0,0
她不是台湾言情小天后嘛，这消息是假的吧,0,1
怎么可能啊,1,1
当年看泡沫之夏差点没哭背过去，不过这也太颠覆我的世界观了，明晓溪难道不应该是个80后，甚至90后吗,1,1
"这是假的....""姓氏为一种可以吃的东西，反正不是郭宇婷，也不是郑献芹（本消息来自明晓溪官网澄子子）""",0,1
有没有被shock到。。。明晓溪竟然不是80后非主流,0,1
谁来拯救我的三观！！！！,1,1
不不不是吧...,0,1
瞬间幻灭。,0.4,1
=口=！世界观啊！！,0,0
天哪！今天才知道...,1,1
天呀，不是九零后吗,0,1
毁了三观感觉不会再爱了,0.2,1
的确是意料之外,1,1
这不是真的吧,0,0
。。。。。。大一那会儿上课就只着它了。。。。,1,1
一起来震惊个--,1,1
为什么比我娘还老的人会写出那样的青春小说。。。。。,1,1
我的三观！！！！！我的三观！！！我的眼睛！！！我的眼睛！！！我的青春期！！！我的青春期！！！！我的萝莉心！！！我的萝莉心！！！#崩坏#,1,1
那些总觉得年纪大，写不出来小说的废柴们还等什么！！这还有63年的呢！！,1,1
亏了姐一本都没看过……三观裂了……,1,1
我一直以为她是80后，跟可爱淘同龄，世界观崩溃了！阿姨您真有颗让人颤抖的少女心啊，我们都是纯爷们,1,1
49岁……,0.2,0.2
居然是学姐！,1,1
我在书店站着看完烈火如歌的事情会随便到处说吗,1,1
我震惊了…,0,1
真的假的63年颤抖,0,0
告诉我这不是真的...,0,0
当年好喜欢明若晓溪和烈火如歌呢，好神奇的老师,1,1
口胡我不要相信,1,1
没想到年纪如此这般。。。,1,1
我我我，我家有她的书啊【啊嘞额外的历史。。,1,1
额。。明晓溪的小说陪伴我度过了高中年代，我也一直以为她是个美丽年轻的女子,1,1
一直也以为她是个少女的啊。。。,0.8,1
比我老妈还大，想当年好迷她的小说,1,1
天天天哪！！！,1,1
唔，昨天看了个声明，郑献芹老师的学校声明说郑献芹老师不是明晓溪。。,0,1
妳當年的會有天使替我愛妳！！！！！！,0.4,1
世界已经不存在了。。,1,1
看了《会有天使替我爱你》和《泡沫之夏》《烈火如歌》都哭的稀里哗啦...这让我情何以堪呐...,1,1
人生被改写了！！！,1,1
我不能再震惊了。,1,1
颠覆哪。。,1,1
我去，六零后这把年纪能写出《会有天使替我爱你》这种小说？！,1,1
我有没有搞错。。,1,1
我只看过泡沫之夏，还以为必然是个萝莉写的。。。这。。。,1,1
三观裂了····谁陪我····,1,1
卧、槽！大婶儿……还是玛丽苏的,0,1
。。。。我。。,0,0
难怪从未有签售会。。。,0.8,1
我幻灭了！！！尤其是想到明若晓溪那个系列。。。我再也不相信小说了,1,1
这。。这不科学Σ<(っ=°Д°)っ,1,1
啊呀呀呀呀,0,0
这不科学……,1,1
呃，人不可貌相吗！！！！！！,0,0
为何看到党员的时候我觉得莫名的喜感,1,1
这不科学。。。,1,1
我去啊！！,0,0
想当年还看过那么多部她的小说。。。。,1,1
想起同样神秘无照的李碧华...,1,1
我以后很年轻啊不过依然支持啊她的小说基本都看过把未泡沫之夏拍成这样真心替她惋惜呢,1,1
真的假的啊？！,0,0
考虑回安阳后去师院旁听。,1,1
不要这样.........,1,1
真相帝了！,0,0
会有天使替我爱你是她写的么,0.4,1
肯定是假的。。。。,1,1
颤抖+10086,0,1
不会吧，太夸张啦。。。,0.2,0.2
这不科学！！黑历史！！！,1,1
。。。。。碎了一地。。。。。,0,0
百度了一下。这个ms误传。已经澄清了,1,1
啥玩意儿？？！！！！,0.4,1
老湿...少女小说...卧槽！,1,1
原来她小说里提到的枫园真的是武大的枫园啊擦！！湖边应该就是东湖吧！擦擦擦！顿时有了自己活在小说偶像剧里的感觉啊！,0,0
泥马，活生生的颠覆我的世界观啊！,1,1
年纪居然那么大,1,1
明晓溪？貌似挺火。竟然是安阳滴,1,1
谁来拯救我的世界观。。。。,0,0
…………我现在什么都说不出来,1,1
原来是她！,1,1
晓溪的《旋风少女》也很好看哦～,0.6,1
我比较震惊的是她的萝莉心~~~,0.8,1
。。。。尼玛告诉我不是真的不是真的不是真的不是真的。。。。。。,0,0
哇这是什么状态,1,1
我青澀的青春啊！！！！！！,0,1
其实也不算太大，ww有个古灵，孩子大学毕业，外孙都有了，这还是几年前呢。,1,1
次凹！她居然比我妈还大？惊恐脸【我曾经很喜欢她的《烈火如歌》我会说吗...,1,1
还好我对她的小说没什么兴趣。。但是我的世界观、。。。,1,1
三观彻底颠覆了,1,1
呆了...,0,1
好吧，会有天使替我知道真相,0,1
这不可能【尔康手,1,1
全都看过一直以为是90后少女作家,1,1
!!!!這些少女小說竟然是一位資深大學老師寫的!!!!63年出生是甚麼年紀.....原來少女心才是最重要的......,1,1
不知道为啥之前明晓溪在窝心中=最强玛丽苏。其实现在一看并无违和【。,1,1
伤不起啊。。,0.6,1
学姐。。。,0.2,1
世界观。。。。。。。。。,0,0
我一直以为是长相萝莉的90后呢,0.8,1
难怪比小姑娘写的要正常很多。。。相比起来我还是觉得饶雪漫阿姨比比较让人shock~,0,1
我一直以为明晓溪是个青春美少女的QUQ,0.8,1
世界观被粉碎了，那么……呃……的作品居然是这么成熟的女性写出的？！,1,1
这难道是真的？太口怕了…,0,0
少女心碎一地=,0.6,1
不是说是安阳师范的么,0,1
卧槽。。。。。。,1,1
她的书我全看过诶、,1,1
...好吧,0,1
没关系，会有天使替我爱你,0.4,1
我靠无法直视啊！我的青春被毁了！！！,0,1
虽然没看过，但是有点……颠覆想象,1,1
63年，居然和我爸同岁==表示我只看过她写的《午后薰衣茶》，完全是小女生的风格啊！！,1,1
真的吗！天啊！真身！！,0,0
为什么比我娘还老的人会写出那样的青春小说。。。。＋1,1,1
我去。我的大学生活啊,1,1
这照片真是本人吗？太幻灭了…,1,1
我早晓得鸟。。。,0.4,1
她写的书我都看过…我一直以为她只有20多而已…,1,1
你们家牧雪不是她编辑么!!!香槟求问问QAQ太不敢相信!!!,0,1
(’;°;ё;°;),0,0
难道不应该是个少女吗？,0.6,1
SHOCK.......,0.4,1
=口=。。。一。。。口。。。老。。。血。。。噗啊！！！,0,0
写少女小说的人都是大妈级的吗,1,1
如此这般的年龄长相身材...搭配一个纯情美少女的名字...,1,1
我一直以为明晓溪是一个20岁的，青春洋溢的少女，不一定很美，但一定很活泼…,1,1
不是吧。。。亏我这几个小说都看过了,0,1
卧槽！我的世界观还给我！！！！,1,1
居然跟我同一天生日！！我去！！泡沫之夏啊！！,1,1
还在消化这个美貌的女纸,1,1
卧槽！救命！还好不看明晓溪的书了！,1,1
卧槽！我的世界观,1,1
泥煤啊。我不相信我不相信！！,1,1
她的书真的不咋地。。。不过心态真年轻,0,0
比我妈年纪都大,0.4,1
原来明晓溪这个样子啊,1,1
！！！！！！,0,0
地球太危险！我回去了！再见！,1,1
她是一直在幻想中几十年么,0.8,1
就是给你看看,1,1
……不对啊，百度百科说她二十多啊，而且她文笔那么烂，不像那么大的人写的,1,1
卧槽！！这无法直视！！明晓溪不该是一个少女玛丽苏+10086啊！！！,1,1
学姐==,0.2,1
。。。还有人id记不得了TUT。。。,1,1
OO我一直以为--明晓溪个是男的,0.8,1
无法直视。求辟谣。。,1,1
OHNO。梦幻中的纯情女主，明若小溪……她还跟我同月同日生。,0.2,1
武大中文的耻辱……,1,1
破滅了...,0,1
她的书我都看过，不止一次遍。以后假象女主怎么办？,1,1
太让我震惊了！！！！,0,1
从来都没看过这些言情小说63年的啊~太恐怖了,1,1
天啊~~~这差别~~~,0,1
这不科学啊！！一直以为明晓溪是萌妹纸啊！QAQ,0.8,1
我草他吗，着大妈！！少女心啊！！,0.2,1
少女情怀……,0.6,1
天啊啊啊啊啊啊啊啊啊啊啊啊啊！,1,1
会有天使替我爱你还有泡沫之夏都是最爱看的！！！,1,1
你还记得精分说的明晓溪是谁吧?那个静啊,1,1
我去！！！,0,0
啊啊啊，这是真的嘛？我超爱她的雨夜里的星星沙，,0,0
奔溃啦~~~,0,0
我不相信…感觉不会爱了…,0.2,1
貌似初中时候你们很爱看我还以为作者会是个。。,1,1
不要是真的阿，小溪姐快出来辟谣。TT,0,0
我一直以为她跟我差不多大，明晓溪。。。阿姨。。。阿姨文笔真好,1,1
呃.....,0,1
记得我一直追问这事精分总是回避早知道我直接问她原来静是个大妈呀?,1,1
我、、、不能接受><,1,1
e......,0.8,1
其实这大妈和精分还有精分妈很相像的,1,1
瞬间幻灭了。Σ（?д?lll）,0.4,1
比精分长得好多了~,0,1
虽然对她无感。,1,1
想象一下明晓溪老师在上课时发现有个同学偷偷看小说，把书没收了后发现是明晓溪全集，她该说些什么？同学上课不要看小说还是同学请支持正版……,1,1
不!!!这不是真的!!!!!!!比我妈还大啊........,0,0
O!M!G!,0,0
我的家，安阳师范学院，人才辈出！！！,1,1
靠！不能看母鸡,1,1
我艹！！！！！！！,0,0
毁三观啊。。。。,1,1
我忽然觉得我妈也可以了！！！！,1,1
她真的是明晓溪啊！！,0,0
泥煤明晓溪竟然比我妈还老...我的三观...（泥垢了！）,1,1
果然世界有很多不知道才美的事...,1,1
明。。晓。。溪。。TT,0.4,0.4
假的吧？我这里有她照片，不长这样,1,1
想当年很喜欢看她写的小说呢～,1,1
我震惊了！！！,0,1
明晓溪就是不愿意这样让读者失望才一直不公布资料也不太签售的不管她是谁我都喜欢她的书,1,1
我去。。求證,0,0
我了个去..虽然没读过她的书但是好像很厉害的样子啊,1,1
来块板砖拍死我吧,0,0
三观瞬间正了！ORZ！,0.4,1
这……………太惊恐了…,0,0
我的人生观！,0,0
还好我没喜欢过她，更没读过她的书，简直逆天了！,1,1
每个女人心中都有一颗萝莉的心！,1,1
快告诉俺这不是真的==,0,0
什么啊！！！今日最颠覆世界观微博啊！！！这位表示过喜欢看明晓溪的语言学子你想说点什么吗！来下面我们把话筒交给这位穿蛤蟆绿色T的叔叔听听他的看法好吗！！！,1,1
！！！！！！,0,0
。。。。那木少女的文风让我一直以为明晓溪比纸鸢大不了多少的啊-0-,0.8,1
救命。。。,0,0
OMG！！！！！,1,1
这真的假的！！,0,0
不可能，这么沉稳的大妈写不出那种脑残小说,1,1
我靠！！我震惊了！！安阳师院！！！,1,1
这不科学！QAQ,1,1
吓死了跟我妈一样大,1,1
嗯....额....我记得咱俩貌似一起在晋江有追过泡沫之夏,0.4,1
天啊，这和我想象中差距也太大了吧！！,1,1
这不科学。。。。。,1,1
这逆差~俺的世界观再一次被森森地扭转,1,1
日！！我以为是个妙龄少女！,0.8,1
。。。教师也疯狂,1,1
每天都能在微博上毁一次三观,1,1
知道她是武大毕业的，形象跟作品差好远......,1,1
每个女人心里都住着一个小公主。。。。。啊。。。。。,1,1
我的个去啊！！！,0,0
还好还好～T_T,1,1
幻灭。。。,0.4,1
竟然一直以为明晓溪是湾湾的。。,0.8,1
我以前还以为风弄是白骨精呢OTZ,1,1
好吧，少女心大妈身,0.2,1
恕小的直言，一直以为写的出泡沫之夏这种泡沫的人，是个一脑子粉红泡沫的大龄剩女。虽然小的在翻阅时也稍微被个别情节感动过几秒。,1,1
ヾ(≧O≦)〃嗷~！！我一直很喜欢明晓溪！！,1,1
真的只能关注作品，无法关注作者本人啊啊啊啊，，，虽然作品也没关注过。。。,0,0
屁==这文从头到尾别说证据了连解释都没，而且根据明晓溪写的后记来说她绝对比我们大不了多少--,1,1
以前混JJ的时候还跟她聊过几句，怎么都觉得是个90后啊！,1,1
打赌有人看过！虽然我还真的没看过。。。,0,0
睡前...还好爷一本都没看过...,1,1
这真的不科学,0,0
真的吗？真的吗？？？,0,0
。。。。。,0,0
瞬间觉得现实真可怕还有那个写青春疼痛小说的饶雪漫也是,1,1
这是真的吗？我一直以为是位少女！,0,0
嘿...我..就...是....想.圈给你们看看..#我真没其他意思#.,1,1
这样的大妈0.0,1,1
我一直以为是个幼齿少女什么的，各么有必要去看看她都写些啥了,1,1
我，羞于承认是校友。。。。。。,0.2,1
我去！！！这竟然是明晓溪！！看的第一部小说就是她的水晶般透明,1,1
欢乐得很，如果是真的。,0,0
这不科学！！！,1,1
我只能说，呵呵,1,1
擦这是怎样的少女情怀啊,0.6,1
想当年，几乎看了她所有的作品！,1,1
瞬间被科普了！！！！/,0.2,1
右边神吐槽,1,1
不会吧。。。~_~,0.2,0.2
继郭老之后又一次颠覆了,1,1
1。9。。。6。。。3。。。年。。。跟我爸一样大。。。,1,1
其实看看就觉得是假消息啊...上学时代超爱的灌篮高手...还有天是红河岸尼罗河女儿...这怎么看都和这个老师的年龄对不上啊...(我是不是太认真了...,1,1
我。该。说。些。什。么。吗。。,0,0
说纳尼会被杀掉么！可是我真的好像说纳尼！,0,0
63年和我爹一樣年紀,1,1
额滴《泡沫之夏》呀。。,0.4,1
我的三观啊！！！！！原来她63年的....,1,1
OH…………NO………………,0,0
我感到一阵蛋蛋的忧伤，一点也不明媚啊！！！,1,1
我真心不愿知道她的长相的,1,1
我被正三观了！,1,1
默默。。。,0,1
什么？？、、,1,1
啊啊啊明晓溪,1,1
颠覆家科普了,1,1
我们知道的太多了,1,1
真的假的？这天下怎么这么多少女姐姐！奇葩奇葩,0,0
！！！天呐……,0,0
蛤蟆绿色蜀薯表示亚历山大,1,1
这不是真的…,0,0
啊鸡皮疙瘩掉一地啊，我全看过哎,1,1
初中语文老师写的小说还有床戏,1,1
哇啊啊...天....--||我还一直以为是小学生写的,1,1
三观粉碎性骨折好吗！！！,1,1
绝对要你看,1,1
OhNO!,0.2,0.2
这这这。。。。。,0,0
指！这才是真正的适合读者代入啊！,1,1
初中的时候我一直以为就是个粉红姐姐级的人物。。。,1,1
说什么都不相信,1,1
现代汉语词语散论??跟泡沫之夏???!!!!好强的跨度~,0.4,1
艾玛呀那就把琳琳姐,0,0
这是真的？图里什么内容,0,0
一直以为明晓溪是美女来着，而且是二十多岁这样的～她竟然和我妈同年。。。OMG！！！！吓死我了。。。,1,1
啊！63年，太幻灭了,1,1
她到底是河南北部某高校的还是武大的。被颠覆了,0,1
86年就大学毕业了，怎么着也得是6465年生的吧，那不都50岁了，一直以为是80后人，原来人家是80后大学毕业的人，写的书也太能YY了,1,1
我曾经爱过的明若晓溪原来是这样的,1,1
活得挺真实啊,1,1
我一直以为她跟明若晓溪里一样,1,1
救命我的三观……,1,1
，我hold不住。。。,0,0
瞬间幻灭了。。我的明若晓溪啊,0.4,1
少女心人皆有...,1,1
这是明晓溪！！！。。,0,1
神啊，太震惊啦,0,1
我的世界观被颠覆了！,1,1
刚去百度了！！确实是的~~,1,1
#NAME?,1,1
我擦少女心碎一地,0.6,1
啊啊啊啊!!我以前超喜欢看她写的书...而且我一直以为明晓溪最多不过20岁!我的世界观..,1,1
我一直以为是坊间传说…,0.8,1
。。。震惊，你把我带入明晓溪的世界的。。。,1,1
噗……好多欢乐的东西啊,1,1
谁来救救我被刷暴的世界观…………,0,0
哎那些年我们追的。。,1,1
虽然只看到直升机出场就颠覆到我的三观因此放下了这书，但看到作者本人我真震惊了。一定要给看过全文的人都看到花太-:这个真的震到了。。。。,0,1
我晕……居然是我本科学校老师！！！木办法，双子座就是酱紫……幻想症严重……各种抽风想法……,1,1
我…言情小说作家又一个让我……,1,1
救命啊救命啊救命救命救命啊，我不要一个人，快来看，我一想起高中时追文的日子……啊啊啊，这就是传说中的大婶的外表少女的心啊！,1,1
我一直觉得那个什么会有天使替我爱你是狠脑残的初中水平长篇个人yy小说。。。。。,1,1
我以为是有海藻般头发的美女写手,0.8,1
比我妈都大……,0,0
http:,1,1
。。。。个真,0,0
这。。。这。。。这。。,0,0
卧……槽……,0,0
别闹了【捂脸】,0,0
????一个是脑残言情小说作者，一个是大学汉语中年大妈老师，当这俩货合二为一的时候。。。。我觉得还不如让我相信其实是王宝强代替黄晓明来爱大S吧。这世界太混乱了，感觉再也不会爱了,1,1
哇靠。。这也太假了。。这不是明晓溪好吗。,0,1
你是不是难以接受啊……？,0,0
"Ican""tbelieveit.....my三观......",1,1
真的真的巨好看昂方面！！！！！现在我看了=。=么法儿啊,0,0
造谣死全家！！,1,1
这不科学啊！！！！！事实证明这确实不科学=。=,1,1
。。。明晓溪。。。,1,1
啊啊啊啊啊~,1,1
跪下了我的美好幻想破灭了,0,0
这位阿姨不简单！,1,1
啊！！她的小说我几乎都看过！我知道，不该以貌取人的，不该啊，不该啊！情何以堪。。。。。,1,1
卧槽！我的世界观！快告诉我这不是真的！,0,0
终于……finally……,1,1
纳尼？？？？？？？？？？？？？？？我的青少年啊……,0,0
看语言文风作品构思还以为和我一代，看年纪居然是我妈一辈的太违和了，估计如果我妈写这种少女小说去我和我爸准吐血三升大吼问天她肿么了,1,1
我们老师否认了==好像之前就说不是了,0,1
纳尼！！！！?,0,0
我擦啊。这个比饶雪漫更没有代入感,1,1
根本是两个人好吗。,1,1
竟然是我同事。。。,1,1
不可能吧？我也以为是90后来着~~那些书。。。,1,1
靠谱不？之前也曝过不少次，都澄清说不是的,0,1
怎么会这样,1,1
看来还是真的,0,0
隔壁的淡定人家有少女心,1,1
挠墙，少女心果然是不老的,1,1
我关注的点又不在大妈脸少女心上，而是究竟怎么挖出来滴，不是不告诉别银的么,0,1
老乡。。。！！,0,0
世界小了，啥事儿都有,1,1
OMG......,1,1
青春文学，，OMG！！！！,1,1
太可怕了，明晓溪是能同时写＜现代汉语＞和＜泡沫之夏＞的人！！花太-:这个真的震到了。。。。,0,1
这个大妈横行的年代..,1,1
当心你的现代汉语,0,0
！！！震惊了！,0,1
爱之名你还没买给我,0,0
不管怎么样还是挺喜欢她的...最开始看的yq小说就是明若晓溪~~,1,1
蛋碎的僧音……,0,0
窝很淡定.....,0,1
所以，琼瑶是多么难得且难以超越啊，各个方面。,1,1
……绳命…,0,0
人不可貌相啊,0,0
颠覆啊想象中一直是那种弱弱的纤细女子,1,1
介个。。。琼阿姨确实是壁垒，例如碧云天,1,1
这。。少女心呀,0.6,1
天啊！！！！！！,0,0
纯爷们+1,0,0
我勒个去去去！！我一直以为明晓溪是比我大不了多少的妹纸啊！！我要去洗眼睛~~,1,1
她的身体里隐藏着一颗少女心！,1,1
啊啊。。。泡沫之夏。。原来是晓溪大妈写出来的。。,1,1
蛤蟆绿蜀黍应该毫无压力的赶脚,1,1
曾经的少女梦！,0.6,1
#NAME?,1,1
OHNO,0.2,0.2
比我妈还大！,0,0
哦。。天哪,0,0
还是四姑娘长得标致。。。其它言情小说家还是不要出来露面了。。。。,0,1
真真惊了一跳！,0,0
虽然没看过书，不过我还是震惊了！,1,1
同右边，没看过书但震惊了,1,1
